tau,prob_actions,results
0.5,"[0.11871689078187797, 0.0897493971047583, 0.10020403126601256, 0.052381829786304096, 0.09602613341062007, 0.11784504484368619, 0.09786214174116548, 0.08636303696687318, 0.08993618038206215, 0.08252532582541534, 0.0683899878912246]","([317], [10], [1], [415])"
0.5,"[0.11885123868569822, 0.08985096347236397, 0.10031742879071409, 0.052441108537488616, 0.09613480294913909, 0.11797840610884466, 0.0979728890284276, 0.08646077110485165, 0.09003795812600703, 0.0826187169550491, 0.0673357162414159]","([318], [8], [1], [416])"
0.5,"[0.11900257441196437, 0.08996537255184157, 0.10044516503571313, 0.052507882879384286, 0.09625721337064284, 0.11812863043944184, 0.09809763992273438, 0.08657086338267203, 0.08887928474570002, 0.08272391706631285, 0.06742145619359254]","([319], [9], [1], [417])"
0.5,"[0.11919552946711041, 0.09011124564330833, 0.10060803043971293, 0.05259302104960168, 0.09641328827915567, 0.11832016845039162, 0.09825669896506621, 0.08671123249485795, 0.08902339681532702, 0.08123661262738609, 0.06753077576808196]","([320], [0], [1], [418])"
0.5,"[0.11729983502970741, 0.0903051858341547, 0.10082456213323085, 0.05270621336501946, 0.09662079191974456, 0.11857482075140491, 0.09846817005075786, 0.08689785507296705, 0.08921499570451004, 0.08141145256045094, 0.06767611757805213]","([321], [0], [1], [419])"
0.5,"[0.11551107964941958, 0.09048818555868082, 0.10102887893879874, 0.05281302032674066, 0.09681658995882153, 0.1188151077220014, 0.09866771172521911, 0.08707394998261563, 0.0893957862038232, 0.08157642950229783, 0.06781326043158134]","([322], [10], [1], [420])"
0.5,"[0.11562554395380359, 0.09057785372944316, 0.10112899228191286, 0.0528653547491395, 0.0969125291852239, 0.11893284611295911, 0.0987654852983003, 0.0871602348580144, 0.08948437187468472, 0.0816572666764066, 0.06688952128011162]","([323], [0], [1], [421])"
0.5,"[0.11393371654857964, 0.09075113111686449, 0.10132245422491169, 0.052966487312772495, 0.09709792494339421, 0.1191603672122622, 0.0989544258014724, 0.08732697426683655, 0.08965555740773787, 0.08181347878843036, 0.06701748237673798]","([324], [6], [1], [422])"
0.5,"[0.11414562800491665, 0.09091992403384974, 0.10151090931515959, 0.0530650025355136, 0.09727852260408128, 0.11938199999769702, 0.0972785226040813, 0.08748939841005758, 0.0898223126081695, 0.08196564808443205, 0.06714213180204166]","([325], [8], [1], [423])"
0.5,"[0.11428322893210965, 0.09102952670603301, 0.10163327926910447, 0.05312897163952581, 0.09739579047618682, 0.11952591329667271, 0.09739579047618685, 0.08759486563251014, 0.08872510638236365, 0.08206445650461883, 0.06722307068468795]","([326], [9], [1], [424])"
0.5,"[0.114451849655252, 0.09116383744229681, 0.10178323545432798, 0.05320736149341231, 0.09753949440172842, 0.11970226940878699, 0.09753949440172846, 0.08772410865201989, 0.08885601703074901, 0.08071007619362675, 0.06732225586607125]","([327], [9], [1], [425])"
0.5,"[0.11460473468879814, 0.09128561429769533, 0.10191919772504482, 0.05327843600440821, 0.09766978787377453, 0.1198621679646359, 0.09766978787377457, 0.08784129071010342, 0.08897471109454477, 0.07948208668307606, 0.0674121850841441]","([328], [9], [1], [426])"
0.5,"[0.11474396998135292, 0.09139651878386072, 0.10204302113732118, 0.05334316490626447, 0.09778844860385079, 0.12000779060464396, 0.09778844860385083, 0.08794801062742291, 0.08908280802407273, 0.07836373340290301, 0.06749408532445646]","([329], [6], [1], [427])"
0.5,"[0.1149425522938318, 0.09155469469546258, 0.10221962247953614, 0.053435483561822136, 0.09795768674560787, 0.12021548277859981, 0.09622703098643255, 0.08810021835852327, 0.0892369796988231, 0.07849935404942722, 0.0676108943519335]","([330], [8], [1], [428])"
0.5,"[0.1150733632444664, 0.09165888897694642, 0.10233595403580677, 0.0534962960830586, 0.09806916798444797, 0.12035229461433376, 0.09633654264376815, 0.08820048125581073, 0.08820048125581066, 0.07858869063472557, 0.06768783927082501]","([331], [5], [1], [429])"
0.5,"[0.11536648287314559, 0.09189236628867661, 0.10259662840910878, 0.053632564060299044, 0.09831897382390545, 0.11811161960926442, 0.09658193506832072, 0.08842514916840234, 0.08842514916840226, 0.07878887499683808, 0.06786025653363682]","([332], [9], [1], [430])"
0.5,"[0.11549518985037775, 0.09199488470131412, 0.10271108887967081, 0.053692398468261376, 0.09842866198991598, 0.11824338915928717, 0.09668968533172732, 0.08852379942952958, 0.08852379942952951, 0.0777611388958583, 0.06793596386452813]","([333], [2], [1], [431])"
0.5,"[0.11569631269662167, 0.09215508421330228, 0.10114855367849537, 0.05378589818903407, 0.09860006525508261, 0.11844929770844885, 0.09685806035012887, 0.08867795440797205, 0.08867795440797198, 0.07789655182173136, 0.06805426727121078]","([334], [2], [1], [432])"
0.5,"[0.11588460677311561, 0.0923050652807341, 0.09968568594273491, 0.053873433960847796, 0.09876053543599607, 0.11864207222825443, 0.09701569544324065, 0.08882227649690849, 0.08882227649690842, 0.07802332733380664, 0.06816502460745281]","([335], [8], [1], [433])"
0.5,"[0.11600950497188085, 0.09240454990351098, 0.09979312525640754, 0.05393149771107635, 0.09886697764025877, 0.11876994237021467, 0.09712025709254185, 0.08891800743696693, 0.08784022668382699, 0.07810741937430295, 0.06823849155901203]","([336], [3], [1], [434])"
0.5,"[0.11600950497188085, 0.09240454990351098, 0.09979312525640754, 0.05393149771107635, 0.09886697764025877, 0.11876994237021467, 0.09712025709254185, 0.08891800743696693, 0.08784022668382699, 0.07810741937430295, 0.06823849155901203]","([337], [8], [1], [435])"
0.5,"[0.11612729404612232, 0.09249837192603812, 0.09989444919398029, 0.053986256510274604, 0.09896736122324296, 0.11889053422657068, 0.0972188671605341, 0.08900828943396308, 0.08691407450961286, 0.07818672495035656, 0.06830777681930444]","([338], [7], [1], [436])"
0.5,"[0.11628293236774845, 0.09262234184609842, 0.1000283316248078, 0.054058610993543615, 0.0991000011346701, 0.11904987595029075, 0.0973491636721298, 0.0877873428682788, 0.08703056013681598, 0.0782915138438262, 0.06839932556178996]","([339], [1], [1], [437])"
0.5,"[0.1164959886171465, 0.09095982373877673, 0.10021160582279695, 0.05415765841754156, 0.09928157442429374, 0.11926800185703221, 0.09752752903729299, 0.08794818884657754, 0.08719001952047789, 0.07843496134690867, 0.06852464837115517]","([340], [10], [1], [438])"
0.5,"[0.11659975282532747, 0.09104084261503653, 0.10030086535913103, 0.05420589721622759, 0.09937000557183268, 0.11937423512670037, 0.09761439783806913, 0.08802652522781215, 0.08726768059228149, 0.07850482419587435, 0.06769497343170726]","([341], [4], [1], [439])"
0.5,"[0.11680481626410157, 0.09120095571822207, 0.10047726402091356, 0.05430122887359093, 0.09778607182201418, 0.11958417803449348, 0.09778607182201422, 0.08818133706513732, 0.08742115785310296, 0.07864289026222422, 0.06781402826418552]","([342], [9], [1], [440])"
0.5,"[0.11692564724510562, 0.09129530029493048, 0.10058120465254641, 0.054357401820600976, 0.0978872284982943, 0.11970788417955346, 0.09788722849829434, 0.08827255793945245, 0.08751159234546171, 0.07768977474023282, 0.06788417978552751]","([343], [0], [1], [441])"
0.5,"[0.1152880217623079, 0.091464603717407, 0.10076772840710416, 0.05445820541219254, 0.09806875638360675, 0.11992987758363394, 0.09806875638360679, 0.0884362558091306, 0.08767387903538544, 0.077833847268747, 0.06801006823687794]","([344], [9], [1], [442])"
0.5,"[0.1153979575539796, 0.09155182208984419, 0.10086381800798425, 0.05451013540312736, 0.09816227231185747, 0.12004423973362754, 0.0981622723118575, 0.08852058642428247, 0.08775748266699737, 0.0769544925491181, 0.06807492094732416]","([345], [5], [1], [443])"
0.5,"[0.11567623001229238, 0.09177259160029275, 0.10110704261253381, 0.054641582004983334, 0.09839898236642676, 0.11792230050865232, 0.0983989823664268, 0.08873404636514885, 0.0879691024474052, 0.07714006182845165, 0.0682390778873861]","([346], [2], [2], [445])"
0.5,"[0.11526575268194629, 0.09144693637799663, 0.1042967660447039, 0.05444768624346942, 0.09804981338342784, 0.11750385299272, 0.09804981338342789, 0.08841917342661255, 0.08765694391386972, 0.07686633016691055, 0.06799693138491524]","([347], [3], [1], [446])"
0.5,"[0.11526575268194629, 0.09144693637799663, 0.1042967660447039, 0.05444768624346942, 0.09804981338342784, 0.11750385299272, 0.09804981338342789, 0.08841917342661255, 0.08765694391386972, 0.07686633016691055, 0.06799693138491524]","([348], [1], [1], [447])"
0.5,"[0.11545947959433389, 0.08991993312108436, 0.10447205740391276, 0.054539196357247105, 0.09821460550220543, 0.11770134147567587, 0.09821460550220547, 0.08856777934871211, 0.08780426875840201, 0.0769955192492123, 0.06811121368700872]","([349], [6], [1], [448])"
0.5,"[0.11564878183361156, 0.09006736185327098, 0.1046433451533292, 0.054628616403440855, 0.09837563381115558, 0.11789431937221252, 0.09673607818572938, 0.0887129911495748, 0.08794822874118129, 0.07712175768592995, 0.06822288581056385]","([350], [9], [1], [449])"
0.5,"[0.1157508024921376, 0.09014681562202052, 0.10473565726257623, 0.054676807550217164, 0.09846241680000513, 0.11799832095275781, 0.09682141482519294, 0.08879125014749417, 0.08802581309676302, 0.07630763198112407, 0.06828306926971135]","([351], [3], [1], [450])"
0.5,"[0.1157508024921376, 0.09014681562202052, 0.10473565726257623, 0.054676807550217164, 0.09846241680000513, 0.11799832095275781, 0.09682141482519294, 0.08879125014749417, 0.08802581309676302, 0.07630763198112407, 0.06828306926971135]","([352], [10], [1], [451])"
0.5,"[0.11584277936285575, 0.09021844728096029, 0.10481888137679587, 0.05472025434757021, 0.0985406561278165, 0.11809208372655774, 0.09689835019464518, 0.08886180465908189, 0.08809575938358563, 0.07636826687134017, 0.06754271666879078]","([353], [6], [1], [452])"
0.5,"[0.11601981707448597, 0.09035632438941106, 0.10497907172268235, 0.05480388104111813, 0.09869125172263354, 0.11827255895668932, 0.09551817742660232, 0.08899760846692129, 0.08823039247622529, 0.07648497732392451, 0.0676459393993062]","([354], [5], [1], [453])"
0.5,"[0.1162817698876486, 0.09056033344542988, 0.10521609642979168, 0.05492761878845258, 0.09891407961251625, 0.11628176988764871, 0.09573384105990217, 0.08919854977583311, 0.08842960154324832, 0.07665766726155664, 0.06779867230797215]","([355], [0], [2], [455])"
0.5,"[0.11892897584585832, 0.09028905709726205, 0.10490091827924802, 0.05476308136603391, 0.09861777935302313, 0.11593344416165499, 0.09544706730575672, 0.08893135269379458, 0.08816470787000402, 0.0764280367904375, 0.06759557923692669]","([356], [2], [1], [456])"
0.5,"[0.11912552699834736, 0.09043827572210429, 0.10342160884390816, 0.054853587037000884, 0.09878076266343916, 0.11612504466859562, 0.09560481045411241, 0.08907832747214489, 0.08831041563228366, 0.07655434762937977, 0.06770729287868378]","([357], [9], [1], [457])"
0.5,"[0.11922314156901107, 0.09051238320921158, 0.1035063552135489, 0.05489853550004572, 0.09886170620241178, 0.11622020056560824, 0.095683151534828, 0.08915132058210826, 0.08838277949521287, 0.07579765212373328, 0.06776277400428037]","([358], [6], [1], [458])"
0.5,"[0.11939339079225515, 0.09064163381217796, 0.10365416105345568, 0.054976929953531165, 0.0990028795389641, 0.11638616162493927, 0.09439179786815222, 0.08927862760388727, 0.08850898904949227, 0.07590589026632846, 0.06785953843681644]","([359], [2], [1], [459])"
0.5,"[0.11957913180837901, 0.09078264554704606, 0.10225971044090876, 0.055062457894107936, 0.09915689891409643, 0.11656722427656113, 0.09453864375579682, 0.0894175189017996, 0.08864668301607667, 0.07602397751633701, 0.0679651079288906]","([360], [6], [1], [460])"
0.5,"[0.11973901563065845, 0.09090402689634335, 0.102396437252044, 0.05513607940397403, 0.0992894770969617, 0.11672308101417073, 0.09332799252950558, 0.08953707500230443, 0.08876520846695313, 0.07612562572139067, 0.06805598098569383]","([361], [3], [1], [461])"
0.5,"[0.11973901563065845, 0.09090402689634335, 0.102396437252044, 0.05513607940397403, 0.0992894770969617, 0.11672308101417073, 0.09332799252950558, 0.08953707500230443, 0.08876520846695313, 0.07612562572139067, 0.06805598098569383]","([362], [10], [1], [462])"
0.5,"[0.11982440508124424, 0.09096885325951189, 0.10246945919458164, 0.055175398580793414, 0.09936028337387659, 0.11680631971215055, 0.09339454749460527, 0.0896009265514527, 0.08882850957513583, 0.0761799131674801, 0.06739138400916778]","([363], [10], [1], [463])"
0.5,"[0.1199009949694863, 0.09102699912971195, 0.10253495607247237, 0.055210665833805427, 0.09942379291514361, 0.11688098048736285, 0.09345424383067454, 0.08965819806426603, 0.08888528737108195, 0.07622860617815543, 0.06679527514783956]","([364], [4], [1], [464])"
0.5,"[0.12010000362226891, 0.09117808345114113, 0.10270514101110696, 0.0553023031069541, 0.09792903919983328, 0.11707497659614094, 0.09360935683174924, 0.08980701048414819, 0.08903281693325461, 0.07635512849953294, 0.06690614026386967]","([365], [4], [1], [465])"
0.5,"[0.1202855028089064, 0.09131891159276673, 0.10286377314721389, 0.05538771969260038, 0.09653575506602072, 0.11725580350937312, 0.0937539401708852, 0.08994572094956622, 0.08917033162623586, 0.07647306200332209, 0.0670094794331093]","([366], [6], [1], [466])"
0.5,"[0.12043686018111606, 0.09143381979175132, 0.10299320844935388, 0.05545741503833689, 0.09665722771126777, 0.11740334855745514, 0.09261359475113014, 0.0900589012385164, 0.08928253622910852, 0.07656928940761733, 0.06709379864434661]","([367], [6], [1], [467])"
0.5,"[0.12057911640327268, 0.09154181853699726, 0.103114860780042, 0.05552291958853906, 0.09677139618126655, 0.11754202169132133, 0.09154181853699707, 0.09016527597331521, 0.08938799394603515, 0.07665973063821703, 0.06717304772399656]","([368], [4], [1], [468])"
0.5,"[0.12075326310914529, 0.09167402804908632, 0.10326378468881657, 0.05560310871112672, 0.09546690589557838, 0.11771178206517156, 0.09167402804908613, 0.09029549741018768, 0.08951709279129623, 0.07677044665573268, 0.06727006257477249]","([369], [4], [1], [469])"
0.5,"[0.1209163042414987, 0.09179780637983845, 0.10340321151632637, 0.05567818406373593, 0.09424560473884994, 0.11787071658789247, 0.09179780637983825, 0.0904174144479978, 0.08963795882669676, 0.0768741021614453, 0.06736089065588001]","([370], [5], [1], [470])"
0.5,"[0.12117520357836355, 0.09199435879141332, 0.10362461278275775, 0.05579739912759655, 0.09444739824157378, 0.11598194990802187, 0.09199435879141311, 0.09061101124032836, 0.08982988669154283, 0.07703870075876869, 0.06750512008822027]","([371], [8], [1], [471])"
0.5,"[0.12129520163430062, 0.09208545947774316, 0.10372723074182824, 0.05585265448697646, 0.09454092813748169, 0.11609680515977107, 0.09208545947774295, 0.09070074201753558, 0.08892855835914674, 0.07711499107271062, 0.0675719694347629]","([372], [9], [1], [472])"
0.5,"[0.12138909170301103, 0.09215673938000725, 0.10380752210282417, 0.05589588793312095, 0.09461410872598952, 0.11618667134463775, 0.09215673938000704, 0.09077095006192128, 0.0889973946225946, 0.07640062038258835, 0.06762427436329797]","([373], [0], [1], [473])"
0.5,"[0.11974456001224411, 0.09232923288879138, 0.10400182285441507, 0.056000510534799944, 0.09479120179269768, 0.1164041426522059, 0.09232923288879119, 0.09094084973260394, 0.08916397465759125, 0.07654362252406752, 0.06775084946179193]","([374], [9], [1], [474])"
0.5,"[0.11983100894056359, 0.09239588947206315, 0.10407690639999007, 0.05604093979622595, 0.09485963578091608, 0.11648817998453401, 0.09239588947206295, 0.09100650398027117, 0.08922834610004397, 0.07587693825737163, 0.0677997618159574]","([375], [4], [1], [475])"
0.5,"[0.11998357498139743, 0.09251352575978784, 0.10420941468555041, 0.056112289811425756, 0.09370723221702466, 0.11663649001364336, 0.09251352575978765, 0.09112237133484952, 0.08934194954555436, 0.07597354300236099, 0.06788608288861787]","([376], [0], [1], [476])"
0.5,"[0.11841900305632903, 0.0926780045819755, 0.10439468750536327, 0.056212051259956, 0.09387383331733881, 0.11684385679967808, 0.09267800458197531, 0.09128437683825039, 0.0895007896558249, 0.0761086155635657, 0.06800677683974289]","([377], [5], [1], [477])"
0.5,"[0.11865845320628553, 0.09286540492754562, 0.10460577966905873, 0.05632571531518501, 0.09406365169855029, 0.11505806342643261, 0.09286540492754541, 0.09146895918701588, 0.08968176548699382, 0.0762625116354741, 0.06814429051991286]","([378], [6], [1], [478])"
0.5,"[0.11879216892725557, 0.09297005456891144, 0.10472365949024404, 0.05638918853120131, 0.09416965163925471, 0.11518772188302596, 0.09184315869797344, 0.0915720351794427, 0.08978282749821953, 0.07634845154494345, 0.06822108203952773]","([379], [1], [1], [479])"
0.5,"[0.11898125306261705, 0.09152631484660843, 0.104890350466471, 0.05647894445580007, 0.0943195435666292, 0.1153710687399206, 0.09198934749482846, 0.09171779242296772, 0.08992573682011436, 0.07646997707206304, 0.06832967105197996]","([380], [0], [1], [480])"
0.5,"[0.11748742100984765, 0.09168150444190935, 0.105068199766611, 0.056574708658126006, 0.09447946928656671, 0.11556668886837425, 0.09214532219602387, 0.09187330668257566, 0.09007821251770623, 0.07659963753981346, 0.06844552903244572]","([381], [5], [1], [481])"
0.5,"[0.11771152679519911, 0.09185638576433991, 0.10526861604285379, 0.056682624206921634, 0.09465968769192502, 0.11387964339509306, 0.09232108824501624, 0.0920485538653801, 0.09025003558085479, 0.07674575038986112, 0.0685760880225552]","([382], [2], [1], [482])"
0.5,"[0.11788890696082129, 0.09199480467168007, 0.10392034025887051, 0.05676803957399283, 0.09480233091079815, 0.11405124927394264, 0.09246020741515334, 0.09218726235191882, 0.09038603387001633, 0.07686139899527455, 0.06867942571753154]","([383], [9], [1], [483])"
0.5,"[0.11796936153412069, 0.09205758753180177, 0.10399126183112187, 0.05680678154317986, 0.09486702979789319, 0.11412908479580092, 0.09252330789446504, 0.09225017655688832, 0.09044771880691758, 0.07623139296540499, 0.06872629674240573]","([384], [2], [1], [484])"
0.5,"[0.11813703119304388, 0.09218842882908458, 0.10271776608979298, 0.05688752092806764, 0.0950018641508338, 0.11429129627573162, 0.09265481111933097, 0.09238129158063475, 0.09057627200043768, 0.07633974051846056, 0.06882397731458142]","([385], [4], [1], [485])"
0.5,"[0.11828017366515474, 0.09230013029533396, 0.10284222558246274, 0.056956449529841933, 0.09390530984340857, 0.11442977900654384, 0.09276707768454466, 0.09249322673187482, 0.09068602007314437, 0.0764322386883211, 0.0689073688993692]","([386], [1], [1], [486])"
0.5,"[0.11845470514683952, 0.09096074941453547, 0.10299397718591811, 0.05704049314611264, 0.09404387434122066, 0.11459862893514991, 0.09290396263337544, 0.09262970759258965, 0.0908198342616175, 0.07654502032748677, 0.06900904701515428]","([387], [10], [1], [487])"
0.5,"[0.11852521602038477, 0.0910148943460652, 0.10305528496843529, 0.05707444684169779, 0.09409985452135076, 0.11466684445620742, 0.09295926427422604, 0.09268484598148267, 0.09087389531255745, 0.07659058420983436, 0.06845486906775816]","([388], [7], [1], [488])"
0.5,"[0.11868096457739682, 0.09113449284954792, 0.103190705197693, 0.0571494457578468, 0.0942235068296851, 0.11481752290388988, 0.09308141778516436, 0.09149258469955215, 0.09099330853566907, 0.07669122838811067, 0.06854482247544416]","([389], [4], [1], [489])"
0.5,"[0.11881666378741493, 0.09123869556418815, 0.10330869292408536, 0.05721479014285351, 0.09318784660385307, 0.11494880467438925, 0.0931878466038531, 0.0915971968545886, 0.09109734982088438, 0.07677891674777847, 0.0686231962761111]","([390], [0], [1], [490])"
0.5,"[0.1173806302457318, 0.09138738406264833, 0.10347705147342433, 0.05730803107734353, 0.09333971156532128, 0.11513613270512381, 0.09333971156532132, 0.09174646959001355, 0.09124580797314984, 0.07690404065243356, 0.06873502908948857]","([391], [6], [1], [491])"
0.5,"[0.11750728120593504, 0.09148598891693961, 0.10358870079666169, 0.05736986510522452, 0.09344042293541781, 0.11526036190487053, 0.09236144627684903, 0.09184546188920728, 0.09134426007014512, 0.07698701831724716, 0.06880919258150218]","([392], [9], [1], [492])"
0.5,"[0.1175830327879583, 0.09154496575924502, 0.10365547970503698, 0.05740684883931812, 0.09350065971214891, 0.11533466500055331, 0.09242098748656492, 0.0919046704673342, 0.09140314554633047, 0.0763919939674969, 0.06885355072801276]","([393], [4], [1], [493])"
0.5,"[0.11771012113641943, 0.0916439111447519, 0.10376751460847765, 0.05746889641060762, 0.0925208797106751, 0.1154593232250241, 0.09252087971067514, 0.09200400463578197, 0.09150193764699506, 0.07647456142743382, 0.06892797034315815]","([394], [10], [1], [494])"
