tau,prob_actions,results
0.5,"[0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.09407534254470001, 0.08959643129182314, 0.08959643129182314, 0.09443833377062433, 0.08959643129182314, 0.09471487335009045]","([321], [0], [1], [325])"
0.5,"[0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.08959643129182314, 0.09407534254470001, 0.08959643129182314, 0.08959643129182314, 0.09443833377062433, 0.08959643129182314, 0.09471487335009045]","([322], [10], [1], [326])"
0.5,"[0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.09408871328571955, 0.08960916545410916, 0.08960916545410916, 0.09445175610286365, 0.08960916545410916, 0.0945862069785435]","([323], [1], [1], [327])"
0.5,"[0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.09408871328571955, 0.08960916545410916, 0.08960916545410916, 0.09445175610286365, 0.08960916545410916, 0.0945862069785435]","([324], [7], [1], [328])"
0.5,"[0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.09408871328571955, 0.08960916545410916, 0.08960916545410916, 0.09445175610286365, 0.08960916545410916, 0.0945862069785435]","([325], [9], [1], [329])"
0.5,"[0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.08960916545410916, 0.09408871328571955, 0.08960916545410916, 0.08960916545410916, 0.09445175610286365, 0.08960916545410916, 0.0945862069785435]","([326], [10], [1], [330])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([327], [9], [1], [331])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([328], [9], [1], [332])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([329], [6], [1], [333])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([330], [9], [1], [334])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([331], [6], [1], [335])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([332], [9], [1], [336])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([333], [3], [1], [337])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([334], [3], [1], [338])"
0.5,"[0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.0896212151049595, 0.09410136529668635, 0.0896212151049595, 0.0896212151049595, 0.09446445693181874, 0.0896212151049595, 0.09446445693181874]","([335], [8], [1], [339])"
0.5,"[0.08963263398130239, 0.08963263398130239, 0.08963263398130239, 0.08963263398130239, 0.08963263398130239, 0.09411335500082905, 0.08963263398130239, 0.08963263398130239, 0.09434908025032361, 0.08963263398130239, 0.09447649289842819]","([336], [3], [1], [340])"
0.5,"[0.08963263398130239, 0.08963263398130239, 0.08963263398130239, 0.08963263398130239, 0.08963263398130239, 0.09411335500082905, 0.08963263398130239, 0.08963263398130239, 0.09434908025032361, 0.08963263398130239, 0.09447649289842819]","([337], [8], [1], [341])"
0.5,"[0.08964347033981522, 0.08964347033981522, 0.08964347033981522, 0.08964347033981522, 0.08964347033981522, 0.09412473306716869, 0.08964347033981522, 0.08964347033981522, 0.09423958934708912, 0.08964347033981522, 0.09448791486722023]","([338], [8], [1], [342])"
0.5,"[0.08965376763804699, 0.08965376763804699, 0.08965376763804699, 0.08965376763804699, 0.08965376763804699, 0.09413554512569011, 0.08965376763804699, 0.08965376763804699, 0.09413554512569011, 0.08965376763804699, 0.09449876864424378]","([339], [2], [1], [343])"
0.5,"[0.08965376763804699, 0.08965376763804699, 0.08965376763804699, 0.08965376763804699, 0.08965376763804699, 0.09413554512569011, 0.08965376763804699, 0.08965376763804699, 0.09413554512569011, 0.08965376763804699, 0.09449876864424378]","([340], [10], [1], [344])"
0.5,"[0.0896651948116341, 0.0896651948116341, 0.0896651948116341, 0.0896651948116341, 0.0896651948116341, 0.09414754354185498, 0.0896651948116341, 0.0896651948116341, 0.09414754354185498, 0.0896651948116341, 0.09438335442321723]","([341], [5], [1], [345])"
0.5,"[0.08967499478787079, 0.08967499478787079, 0.08967499478787079, 0.08967499478787079, 0.08967499478787079, 0.09404853820800298, 0.08967499478787079, 0.08967499478787079, 0.09415783341733443, 0.08967499478787079, 0.09439367007169631]","([342], [10], [1], [346])"
0.5,"[0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.09405991381243098, 0.08968584139205227, 0.08968584139205227, 0.09416922224152202, 0.08968584139205227, 0.09428413280962897]","([343], [0], [1], [347])"
0.5,"[0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.09405991381243098, 0.08968584139205227, 0.08968584139205227, 0.09416922224152202, 0.08968584139205227, 0.09428413280962897]","([344], [9], [1], [348])"
0.5,"[0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.08968584139205227, 0.09405991381243098, 0.08968584139205227, 0.08968584139205227, 0.09416922224152202, 0.08968584139205227, 0.09428413280962897]","([345], [5], [1], [349])"
0.5,"[0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.09396559006057115, 0.08969517921160322, 0.08969517921160322, 0.09417902685717704, 0.08969517921160322, 0.09429394938942606]","([346], [2], [1], [350])"
0.5,"[0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.09396559006057115, 0.08969517921160322, 0.08969517921160322, 0.09417902685717704, 0.08969517921160322, 0.09429394938942606]","([347], [3], [1], [351])"
0.5,"[0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.09396559006057115, 0.08969517921160322, 0.08969517921160322, 0.09417902685717704, 0.08969517921160322, 0.09429394938942606]","([348], [2], [1], [352])"
0.5,"[0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.09396559006057115, 0.08969517921160322, 0.08969517921160322, 0.09417902685717704, 0.08969517921160322, 0.09429394938942606]","([349], [6], [1], [353])"
0.5,"[0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.08969517921160322, 0.09396559006057115, 0.08969517921160322, 0.08969517921160322, 0.09417902685717704, 0.08969517921160322, 0.09429394938942606]","([350], [10], [1], [354])"
0.5,"[0.08970548839348602, 0.08970548839348602, 0.08970548839348602, 0.08970548839348602, 0.08970548839348602, 0.09397639006528906, 0.08970548839348602, 0.08970548839348602, 0.09418985139341132, 0.08970548839348602, 0.09418985139341132]","([351], [3], [1], [355])"
0.5,"[0.08970548839348602, 0.08970548839348602, 0.08970548839348602, 0.08970548839348602, 0.08970548839348602, 0.09397639006528906, 0.08970548839348602, 0.08970548839348602, 0.09418985139341132, 0.08970548839348602, 0.09418985139341132]","([352], [10], [1], [356])"
0.5,"[0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.09398666585065747, 0.08971529717997441, 0.08971529717997441, 0.09420015051956554, 0.08971529717997441, 0.09409080618998165]","([353], [6], [1], [357])"
0.5,"[0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.09398666585065747, 0.08971529717997441, 0.08971529717997441, 0.09420015051956554, 0.08971529717997441, 0.09409080618998165]","([354], [6], [1], [358])"
0.5,"[0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.09398666585065747, 0.08971529717997441, 0.08971529717997441, 0.09420015051956554, 0.08971529717997441, 0.09409080618998165]","([355], [0], [1], [359])"
0.5,"[0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.09398666585065747, 0.08971529717997441, 0.08971529717997441, 0.09420015051956554, 0.08971529717997441, 0.09409080618998165]","([356], [2], [1], [360])"
0.5,"[0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.08971529717997441, 0.09398666585065747, 0.08971529717997441, 0.08971529717997441, 0.09420015051956554, 0.08971529717997441, 0.09409080618998165]","([357], [10], [1], [361])"
0.5,"[0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.09399645467334242, 0.0897246411345479, 0.0897246411345479, 0.09420996157693187, 0.0897246411345479, 0.09399645467334242]","([358], [7], [1], [362])"
0.5,"[0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.09399645467334242, 0.0897246411345479, 0.0897246411345479, 0.09420996157693187, 0.0897246411345479, 0.09399645467334242]","([359], [3], [1], [363])"
0.5,"[0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.09399645467334242, 0.0897246411345479, 0.0897246411345479, 0.09420996157693187, 0.0897246411345479, 0.09399645467334242]","([360], [6], [1], [364])"
0.5,"[0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.09399645467334242, 0.0897246411345479, 0.0897246411345479, 0.09420996157693187, 0.0897246411345479, 0.09399645467334242]","([361], [3], [1], [365])"
0.5,"[0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.0897246411345479, 0.09399645467334242, 0.0897246411345479, 0.0897246411345479, 0.09420996157693187, 0.0897246411345479, 0.09399645467334242]","([362], [10], [1], [366])"
